TimeUS,Log,CMDTimeUS,CMDLat,CMDLng,CMDAlt,AcceptRadius,AcceptRatio,AcceptAirspeed,AirspeedRatio,Lat,Lng,RelHomeAlt,Haversine,HaversineFt,dAlt,dAltFt,Dist,DistFt
740747544,Skyhunter A 13-2,740146996.0,39.9132831,-76.7592537,35.0,29.0,2.0,18.31262,1.5836073702179154,39.9132425,-76.7592152,32.61356,5.583949267673159,18.320044115352808,-2.3864400000000003,-7.829527809600001,6.072527093191731,19.92298978842716
745208162,Skyhunter A 13-2,743448089.0,39.9130774,-76.7583203,40.0,29.0,2.0,22.61697,1.2822230387182725,39.9131159,-76.7582428,42.83005,7.8773314469641,25.8442641044577,2.83005,9.284941242,8.37027680114759,27.46153894027706
752708188,Skyhunter A 13-2,750848119.0,39.9121639,-76.7587924,45.0,29.0,2.0,15.39729,1.8834483211006607,39.9122318,-76.7588198,45.79202,7.905765282807359,25.9375509704457,0.7920200000000008,2.5984908968000027,7.945339538826653,26.06738777256404
759848732,Skyhunter A 13-2,754267161.0,39.9133736,-76.7597044,40.0,29.0,2.0,15.74413,1.841956335472332,39.9129689,-76.7601963,30.73424,61.5408786949673,201.9057764575965,-9.26576,-30.3994760384,62.23450858588248,204.18146514890668
763808287,Skyhunter A 13-2,762546966.0,39.91353,-76.7609596,30.0,29.0,2.0,18.63913,1.5558666096539913,39.9135395,-76.7609506,27.18714,1.3061548580781217,4.285285104577024,-2.8128600000000006,-9.228543602400002,3.101325828235576,10.174953830308407
782048986,Skyhunter A 13-2,782048192.0,39.9130115,-76.7588353,30.0,29.0,2.0,19.58498,1.480726556779736,39.9130009,-76.7588386,29.95685,1.2121466685569031,3.976859276068231,-0.0431500000000006,-0.1415682460000022,1.2129144522981,3.979378251677698
786367645,Skyhunter A 13-2,784847999.0,39.9128223,-76.7579985,30.0,29.0,2.0,19.57775,1.481273384326595,39.9127747,-76.7580699,29.39511,8.070622545305438,26.478421271539894,-0.604890000000001,-1.9845473076000035,8.093258934501751,26.55268764267073
793387500,Skyhunter A 13-2,792848100.0,39.912781,-76.7589641,30.0,29.0,2.0,18.00919,1.610288969131871,39.9126,-76.7590759,29.37623,22.27711415574936,73.08764720674873,-0.6237700000000004,-2.0464895668000014,22.28584537595979,73.11629294326391
799648960,Skyhunter A 13-2,799648141.0,39.9132419,-76.7605197,30.0,29.0,2.0,14.37913,2.016811865530112,39.9132346,-76.7605202,30.24808,0.8130720102409161,2.667559174078807,0.2480800000000016,0.8139107872000053,0.8500763378880777,2.788964452396721
802147819,Skyhunter A 13-2,800848088.0,39.9133983,-76.761142,30.0,29.0,2.0,16.03903,1.808089391939537,39.9133886,-76.7611412,32.08478,1.0810520752636432,3.546758890607971,2.084780000000002,6.839829615200006,2.348399718495946,7.70472373243024
